popularity,title,genres,release_year,budget,revenue,Is_Novel,production_companies
0.6829029999999999,Body Snatchers,Thriller,1993,19623109.5020832,647363.363533802,No,Warner Bros. Pictures|Dorset Productions|Robert H. Solo Productions
0.666908,Free Willy,Family,1993,30189399.2339742,232003457.591894,No,Canal Plus|Regency Enterprises|Alcor Films|Warner Bros.|Donner/Shuler-Donner Productions
0.666908,Free Willy,Adventure,1993,30189399.2339742,232003457.591894,No,Canal Plus|Regency Enterprises|Alcor Films|Warner Bros.|Donner/Shuler-Donner Productions
0.634017,The Piano,Romance,1993,10566289.731891,176155144.530239,No,New South Wales Film & Television Office|The Australian Film Commission|CiBy 2000|Jan Chapman Productions
0.634017,The Piano,Drama,1993,10566289.731891,176155144.530239,No,New South Wales Film & Television Office|The Australian Film Commission|CiBy 2000|Jan Chapman Productions
0.625238,Geronimo: An American Legend,Action,1993,52831448.6594548,28129908.6076317,No,Columbia Pictures
0.625238,Geronimo: An American Legend,Drama,1993,52831448.6594548,28129908.6076317,No,Columbia Pictures
0.625238,Geronimo: An American Legend,Western,1993,52831448.6594548,28129908.6076317,No,Columbia Pictures
0.611772,The Good Son,Drama,1993,25660989.3488781,67105718.1439195,No,Twentieth Century Fox Film Corporation
0.611772,The Good Son,Horror,1993,25660989.3488781,67105718.1439195,No,Twentieth Century Fox Film Corporation
0.611772,The Good Son,Thriller,1993,25660989.3488781,67105718.1439195,No,Twentieth Century Fox Film Corporation
0.595221,Hard Target,Action,1993,27170459.3105768,111987088.89963,No,Universal Pictures
0.595221,Hard Target,Adventure,1993,27170459.3105768,111987088.89963,No,Universal Pictures
0.595221,Hard Target,Crime,1993,27170459.3105768,111987088.89963,No,Universal Pictures
0.595221,Hard Target,Thriller,1993,27170459.3105768,111987088.89963,No,Universal Pictures
0.574693,The Remains of the Day,Drama,1993,17358904.5595352,35076928.627128,No,Columbia Pictures|Merchant Ivory Productions
0.574693,The Remains of the Day,Romance,1993,17358904.5595352,35076928.627128,No,Columbia Pictures|Merchant Ivory Productions
0.565312,Batman: Mask of the Phantasm,Animation,1993,9056819.77019226,8479282.97761667,No,DC Comics|Warner Bros. Animation
0.565312,Batman: Mask of the Phantasm,Action,1993,9056819.77019226,8479282.97761667,No,DC Comics|Warner Bros. Animation
0.565312,Batman: Mask of the Phantasm,Adventure,1993,9056819.77019226,8479282.97761667,No,DC Comics|Warner Bros. Animation
0.565312,Batman: Mask of the Phantasm,Family,1993,9056819.77019226,8479282.97761667,No,DC Comics|Warner Bros. Animation
0.56486,The Age of Innocence,Drama,1993,51321978.6977561,48688617.781375,No,Columbia Pictures
0.56486,The Age of Innocence,Romance,1993,51321978.6977561,48688617.781375,No,Columbia Pictures
0.519349,Alive,Action,1993,48303038.7743587,55448732.2112739,No,Paramount Pictures
0.519349,Alive,Adventure,1993,48303038.7743587,55448732.2112739,No,Paramount Pictures
0.519349,Alive,Drama,1993,48303038.7743587,55448732.2112739,No,Paramount Pictures
0.519349,Alive,Thriller,1993,48303038.7743587,55448732.2112739,No,Paramount Pictures
0.504169,Jason Goes to Hell: The Final Friday,Horror,1993,4528409.88509613,22.6420494254806,No,New Line Cinema|Sean S. Cunningham Films
0.504169,Jason Goes to Hell: The Final Friday,Thriller,1993,4528409.88509613,22.6420494254806,No,New Line Cinema|Sean S. Cunningham Films
0.490013,"National Lampoon's Loaded Weapon 1",Comedy,1993,12.0757596935897,40.7556889658651,No,New Line Cinema
0.485211,Rudy,Drama,1993,18113639.5403845,34340989.5662417,No,TriStar Pictures
0.475609,"Beethoven's 2nd",Family,1993,22642049.4254806,178484356.306158,No,Universal Pictures
0.475609,"Beethoven's 2nd",Comedy,1993,22642049.4254806,178484356.306158,No,Universal Pictures
0.453557,So I Married an Axe Murderer,Comedy,1993,30189399.2339742,17487938.580271,No,TriStar Pictures
0.453557,So I Married an Axe Murderer,Crime,1993,30189399.2339742,17487938.580271,No,TriStar Pictures
0.453557,So I Married an Axe Murderer,Romance,1993,30189399.2339742,17487938.580271,No,TriStar Pictures
0.450208,The House of the Spirits,Romance,1993,37736749.0424677,9.05681977019226,No,Det Danske Filminstitut|Spring Creek Productions|Eurimages|Costa do Castelo Filmes|Neue Constantin Film
0.450208,The House of the Spirits,Drama,1993,37736749.0424677,9.05681977019226,No,Det Danske Filminstitut|Spring Creek Productions|Eurimages|Costa do Castelo Filmes|Neue Constantin Film
0.410092,Indecent Proposal,Drama,1993,57359858.544551,402445913.427067,No,Paramount Pictures
0.397807,Menace II Society,Drama,1993,5283144.86594548,42114211.931394,No,New Line Cinema
0.397807,Menace II Society,Action,1993,5283144.86594548,42114211.931394,No,New Line Cinema
0.397807,Menace II Society,Crime,1993,5283144.86594548,42114211.931394,No,New Line Cinema
0.394817,Body of Evidence,Drama,1993,45284098.8509613,20036092.9362542,No,Metro-Goldwyn-Mayer (MGM)
0.394817,Body of Evidence,Thriller,1993,45284098.8509613,20036092.9362542,No,Metro-Goldwyn-Mayer (MGM)
0.394817,Body of Evidence,Romance,1993,45284098.8509613,20036092.9362542,No,Metro-Goldwyn-Mayer (MGM)
0.374068,Red Rock West,Crime,1993,12075759.6935897,3018939.92339742,No,Propaganda Films|PolyGram Filmed Entertainment
0.374068,Red Rock West,Drama,1993,12075759.6935897,3018939.92339742,No,Propaganda Films|PolyGram Filmed Entertainment
0.374068,Red Rock West,Thriller,1993,12075759.6935897,3018939.92339742,No,Propaganda Films|PolyGram Filmed Entertainment
0.134756,Leprechaun,Comedy,1993,1358522.96552884,12916443.8940582,No,Trimark Pictures
0.134756,Leprechaun,Horror,1993,1358522.96552884,12916443.8940582,No,Trimark Pictures
0.134756,Leprechaun,Thriller,1993,1358522.96552884,12916443.8940582,No,Trimark Pictures
0.336871,Son of the Pink Panther,Comedy,1993,37736749.0424677,3680134.56019027,No,International Traders
0.336871,Son of the Pink Panther,Foreign,1993,37736749.0424677,3680134.56019027,No,International Traders
0.321865,Little Buddha,Drama,1993,52831448.6594548,7333214.89025701,No,Miramax Films
0.321865,Little Buddha,History,1993,52831448.6594548,7333214.89025701,No,Miramax Films
0.32060700000000003,Killing Zoe,Action,1993,2264204.94254806,632409.044623253,No,Live Entertainment
0.32060700000000003,Killing Zoe,Crime,1993,2264204.94254806,632409.044623253,No,Live Entertainment
0.32060700000000003,Killing Zoe,Drama,1993,2264204.94254806,632409.044623253,No,Live Entertainment
0.32060700000000003,Killing Zoe,Thriller,1993,2264204.94254806,632409.044623253,No,Live Entertainment
0.313792,Poetic Justice,Drama,1993,21132579.4637819,41534252.4395299,No,Columbia Pictures
0.313792,Poetic Justice,Romance,1993,21132579.4637819,41534252.4395299,No,Columbia Pictures
0.286492,Children of the Corn II: The Final Sacrifice,Horror,1993,1358522.96552884,10537588.6700392,No,Corn Cobb Productions|Dimension Films|Fifth Avenue Entertainment
0.286492,Children of the Corn II: The Final Sacrifice,Mystery,1993,1358522.96552884,10537588.6700392,No,Corn Cobb Productions|Dimension Films|Fifth Avenue Entertainment
0.269327,The Joy Luck Club,Drama,1993,16604169.5786858,49602897.6992961,Yes,Hollywood Pictures
0.240771,The Crush,Drama,1993,9056819.77019226,20542974.4588626,No,Warner Bros.|Morgan Creek Productions
0.240771,The Crush,Thriller,1993,9056819.77019226,20542974.4588626,No,Warner Bros.|Morgan Creek Productions
0.23906,Fire in the Sky,Drama,1993,30016643.4157977,29773289.6875126,Yes,Paramount Pictures
0.23906,Fire in the Sky,Horror,1993,30016643.4157977,29773289.6875126,Yes,Paramount Pictures
0.23906,Fire in the Sky,Thriller,1993,30016643.4157977,29773289.6875126,Yes,Paramount Pictures
0.23906,Fire in the Sky,Mystery,1993,30016643.4157977,29773289.6875126,Yes,Paramount Pictures
0.207999,Only the Strong,Action,1993,9056819.77019226,4956149.89761265,No,20th Century Fox
0.191721,"Man's Best Friend",Horror,1993,9056819.77019226,19584823.3059747,No,New Line Cinema|Roven-Cavallo Entertainment
0.191721,"Man's Best Friend",Science Fiction,1993,9056819.77019226,19584823.3059747,No,New Line Cinema|Roven-Cavallo Entertainment
0.191721,"Man's Best Friend",Thriller,1993,9056819.77019226,19584823.3059747,No,New Line Cinema|Roven-Cavallo Entertainment
0.140785,Dragon: The Bruce Lee Story,Drama,1993,21132579.4637819,95872087.2135517,No,Universal Pictures
0.140785,Dragon: The Bruce Lee Story,Action,1993,21132579.4637819,95872087.2135517,No,Universal Pictures
0.128982,Return of the Living Dead 3,Horror,1993,3018939.92339742,81823.8382138019,No,Ozla Productions
0.128982,Return of the Living Dead 3,Romance,1993,3018939.92339742,81823.8382138019,No,Ozla Productions
0.128982,Return of the Living Dead 3,Science Fiction,1993,3018939.92339742,81823.8382138019,No,Ozla Productions
0.276654,Xi yan,Comedy,1993,1509469.96169871,10465848.0911696,No,Ang Lee Productions|Good Machine
0.276654,Xi yan,Drama,1993,1509469.96169871,10465848.0911696,No,Ang Lee Productions|Good Machine
0.276654,Xi yan,Romance,1993,1509469.96169871,10465848.0911696,No,Ang Lee Productions|Good Machine
2.550704,The Jungle Book,Family,1967,26147054.9591485,1345551058.98841,No,Walt Disney Pictures
2.550704,The Jungle Book,Animation,1967,26147054.9591485,1345551058.98841,No,Walt Disney Pictures
2.550704,The Jungle Book,Adventure,1967,26147054.9591485,1345551058.98841,No,Walt Disney Pictures
2.22723,The Graduate,Comedy,1967,19610291.2193614,682419190.892458,No,Embassy Pictures Corporation|Lawrence Turman
2.22723,The Graduate,Drama,1967,19610291.2193614,682419190.892458,No,Embassy Pictures Corporation|Lawrence Turman
2.22723,The Graduate,Romance,1967,19610291.2193614,682419190.892458,No,Embassy Pictures Corporation|Lawrence Turman
1.975304,Casino Royale,Adventure,1967,78441164.8774455,272875358.950039,No,Columbia Pictures Corporation|Famous Artists Productions
1.975304,Casino Royale,Action,1967,78441164.8774455,272875358.950039,No,Columbia Pictures Corporation|Famous Artists Productions
1.975304,Casino Royale,Comedy,1967,78441164.8774455,272875358.950039,No,Columbia Pictures Corporation|Famous Artists Productions
1.554808,You Only Live Twice,Action,1967,62099255.5279777,729403389.57347,No,Eon Productions
1.554808,You Only Live Twice,Thriller,1967,62099255.5279777,729403389.57347,No,Eon Productions
1.554808,You Only Live Twice,Adventure,1967,62099255.5279777,729403389.57347,No,Eon Productions
1.022408,Bonnie and Clyde,Crime,1967,16341909.3494678,331413921.607207,No,Tatira-Hiller Productions|Warner Brothers/Seven Arts
1.022408,Bonnie and Clyde,Drama,1967,16341909.3494678,331413921.607207,No,Tatira-Hiller Productions|Warner Brothers/Seven Arts
0.678719,Cool Hand Luke,Crime,1967,19610291.2193614,106011750.486499,No,Warner Bros.|Jalem Productions
0.678719,Cool Hand Luke,Drama,1967,19610291.2193614,106011750.486499,No,Warner Bros.|Jalem Productions
0.5860609999999999,Wait Until Dark,Crime,1967,26147054.9591485,71904401.1376584,No,Warner Bros.
0.5860609999999999,Wait Until Dark,Drama,1967,26147054.9591485,71904401.1376584,No,Warner Bros.
0.5860609999999999,Wait Until Dark,Thriller,1967,26147054.9591485,71904401.1376584,No,Warner Bros.
0.485288,The Dirty Dozen,Action,1967,163419093.494678,296115397.412357,Yes,Metro-Goldwyn-Mayer (MGM)|Seven Arts Pictures|MKH
0.485288,The Dirty Dozen,Adventure,1967,163419093.494678,296115397.412357,Yes,Metro-Goldwyn-Mayer (MGM)|Seven Arts Pictures|MKH
0.485288,The Dirty Dozen,War,1967,163419093.494678,296115397.412357,Yes,Metro-Goldwyn-Mayer (MGM)|Seven Arts Pictures|MKH
0.428652,In the Heat of the Night,Crime,1967,13073527.4795742,178976447.386569,No,"United Artists|Mirisch Corporation, The"
0.428652,In the Heat of the Night,Drama,1967,13073527.4795742,178976447.386569,No,"United Artists|Mirisch Corporation, The"
0.428652,In the Heat of the Night,Mystery,1967,13073527.4795742,178976447.386569,No,"United Artists|Mirisch Corporation, The"
0.428652,In the Heat of the Night,Thriller,1967,13073527.4795742,178976447.386569,No,"United Artists|Mirisch Corporation, The"
0.321935,"Guess Who's Coming to Dinner",Comedy,1967,26147054.9591485,370416614.100192,No,Stanley Kramer Productions
0.321935,"Guess Who's Coming to Dinner",Drama,1967,26147054.9591485,370416614.100192,No,Stanley Kramer Productions
0.321935,"Guess Who's Coming to Dinner",Romance,1967,26147054.9591485,370416614.100192,No,Stanley Kramer Productions
0.241283,Doctor Dolittle,Adventure,1967,117661747.316168,58830873.6580841,No,Twentieth Century Fox Film Corporation|APJAC Productions
0.241283,Doctor Dolittle,Fantasy,1967,117661747.316168,58830873.6580841,No,Twentieth Century Fox Film Corporation|APJAC Productions
0.241283,Doctor Dolittle,Comedy,1967,117661747.316168,58830873.6580841,No,Twentieth Century Fox Film Corporation|APJAC Productions
0.241283,Doctor Dolittle,Family,1967,117661747.316168,58830873.6580841,No,Twentieth Century Fox Film Corporation|APJAC Productions
0.241283,Doctor Dolittle,Music,1967,117661747.316168,58830873.6580841,No,Twentieth Century Fox Film Corporation|APJAC Productions
0.213291,Valley of the Dolls,Music,1967,32683818.6989356,326838186.989356,Yes,Red Lion
0.213291,Valley of the Dolls,Drama,1967,32683818.6989356,326838186.989356,Yes,Red Lion
0.213291,Valley of the Dolls,Romance,1967,32683818.6989356,326838186.989356,Yes,Red Lion
0.114342,A Countess from Hong Kong,Comedy,1967,22878673.0892549,13073527.4795742,No,Universal Pictures
0.114342,A Countess from Hong Kong,Romance,1967,22878673.0892549,13073527.4795742,No,Universal Pictures
2.508235,From Russia With Love,Action,1963,17800448.4288968,561773358.99446,No,Eon Productions|Metro-Goldwyn-Mayer (MGM)|Danjaq
2.508235,From Russia With Love,Thriller,1963,17800448.4288968,561773358.99446,No,Eon Productions|Metro-Goldwyn-Mayer (MGM)|Danjaq
2.508235,From Russia With Love,Adventure,1963,17800448.4288968,561773358.99446,No,Eon Productions|Metro-Goldwyn-Mayer (MGM)|Danjaq
1.1393209999999998,The Birds,Horror,1963,17800448.4288968,81195171.9487717,No,Alfred J. Hitchcock Productions
0.920094,Charade,Comedy,1963,28480717.4862349,95941483.5178528,No,Universal Pictures
0.920094,Charade,Mystery,1963,28480717.4862349,95941483.5178528,No,Universal Pictures
0.920094,Charade,Romance,1963,28480717.4862349,95941483.5178528,No,Universal Pictures
0.920094,Charade,Thriller,1963,28480717.4862349,95941483.5178528,No,Universal Pictures
0.8045329999999999,Cleopatra,Drama,1963,221544381.14605,411190358.707517,No,Twentieth Century Fox Film Corporation|MCL Films S.A.|Walwa Films S.A.
0.8045329999999999,Cleopatra,History,1963,221544381.14605,411190358.707517,No,Twentieth Century Fox Film Corporation|MCL Films S.A.|Walwa Films S.A.
0.8045329999999999,Cleopatra,Romance,1963,221544381.14605,411190358.707517,No,Twentieth Century Fox Film Corporation|MCL Films S.A.|Walwa Films S.A.
0.664326,The Great Escape,Adventure,1963,28480717.4862349,35600896.8577936,Yes,The Mirisch Corporation
0.664326,The Great Escape,Drama,1963,28480717.4862349,35600896.8577936,Yes,The Mirisch Corporation
0.664326,The Great Escape,History,1963,28480717.4862349,35600896.8577936,Yes,The Mirisch Corporation
0.664326,The Great Escape,Thriller,1963,28480717.4862349,35600896.8577936,Yes,The Mirisch Corporation
0.664326,The Great Escape,War,1963,28480717.4862349,35600896.8577936,Yes,The Mirisch Corporation
0.207161,55 Days at Peking,Action,1963,121043049.316498,71201793.7155873,No,Allied Artists Pictures|Samuel Bronston Productions
0.207161,55 Days at Peking,Drama,1963,121043049.316498,71201793.7155873,No,Allied Artists Pictures|Samuel Bronston Productions
0.207161,55 Days at Peking,History,1963,121043049.316498,71201793.7155873,No,Allied Artists Pictures|Samuel Bronston Productions
2.485419,Aliens,Horror,1986,36804018.6009499,260732097.580384,No,Twentieth Century Fox Film Corporation|SLM Production Group|Brandywine Productions
2.485419,Aliens,Action,1986,36804018.6009499,260732097.580384,No,Twentieth Century Fox Film Corporation|SLM Production Group|Brandywine Productions
2.485419,Aliens,Thriller,1986,36804018.6009499,260732097.580384,No,Twentieth Century Fox Film Corporation|SLM Production Group|Brandywine Productions
2.485419,Aliens,Science Fiction,1986,36804018.6009499,260732097.580384,No,Twentieth Century Fox Film Corporation|SLM Production Group|Brandywine Productions
1.528427,Highlander,Adventure,1986,31830502.5737945,11737497.8240867,No,Davis-Panzer Productions|Thorn EMI Screen Entertainment
1.528427,Highlander,Action,1986,31830502.5737945,11737497.8240867,No,Davis-Panzer Productions|Thorn EMI Screen Entertainment
1.528427,Highlander,Fantasy,1986,31830502.5737945,11737497.8240867,No,Davis-Panzer Productions|Thorn EMI Screen Entertainment
1.522478,Platoon,Drama,1986,11936438.465173,275593594.111357,No,Orion Pictures|Hemdale Film Corporation
1.522478,Platoon,War,1986,11936438.465173,275593594.111357,No,Orion Pictures|Hemdale Film Corporation
1.522478,Platoon,Action,1986,11936438.465173,275593594.111357,No,Orion Pictures|Hemdale Film Corporation
1.469796,Top Gun,Drama,1986,29841096.1629324,709881085.221197,No,Paramount Pictures
1.469796,Top Gun,Action,1986,29841096.1629324,709881085.221197,No,Paramount Pictures
1.469796,Top Gun,Romance,1986,29841096.1629324,709881085.221197,No,Paramount Pictures
1.36519,"Ferris Bueller's Day Off",Drama,1986,11936438.465173,139529742.123194,No,Paramount Pictures
1.36519,"Ferris Bueller's Day Off",Comedy,1986,11936438.465173,139529742.123194,No,Paramount Pictures
1.349043,Stand by Me,Crime,1986,15915251.2868973,104020093.00475,Yes,Columbia Pictures
1.349043,Stand by Me,Drama,1986,15915251.2868973,104020093.00475,Yes,Columbia Pictures
1.161643,The Fly,Horror,1986,29841096.1629324,120616037.599781,No,SLM Production Group|Brooksfilms
1.161643,The Fly,Science Fiction,1986,29841096.1629324,120616037.599781,No,SLM Production Group|Brooksfilms
1.161139,Nine 1/2 Weeks,Drama,1986,33819908.9846567,13400486.4098675,No,Producers Sales Organization (PSO)|Jonesfilm|Galactic Films|Triple Ajaxxx
1.161139,Nine 1/2 Weeks,Romance,1986,33819908.9846567,13400486.4098675,No,Producers Sales Organization (PSO)|Jonesfilm|Galactic Films|Triple Ajaxxx
1.136303,The Great Mouse Detective,Animation,1986,27851689.7520702,163976403.650561,No,Walt Disney Pictures|Silver Screen Partners
1.045604,Pirates,Adventure,1986,79576256.4344864,3266257.18051376,No,Carthago Films S.a.r.l.|Cominco|Accent Films
1.045604,Pirates,Comedy,1986,79576256.4344864,3266257.18051376,No,Carthago Films S.a.r.l.|Cominco|Accent Films
0.994488,Blue Velvet,Crime,1986,11936438.465173,17011867.803944,No,De Laurentiis Entertainment Group (DEG)
0.994488,Blue Velvet,Drama,1986,11936438.465173,17011867.803944,No,De Laurentiis Entertainment Group (DEG)
0.994488,Blue Velvet,Mystery,1986,11936438.465173,17011867.803944,No,De Laurentiis Entertainment Group (DEG)
0.994488,Blue Velvet,Thriller,1986,11936438.465173,17011867.803944,No,De Laurentiis Entertainment Group (DEG)
0.971594,Star Trek IV: The Voyage Home,Science Fiction,1986,47745753.8606918,264591052.644667,No,Paramount Pictures
0.971594,Star Trek IV: The Voyage Home,Adventure,1986,47745753.8606918,264591052.644667,No,Paramount Pictures
0.969383,Howard the Duck,Fantasy,1986,73608037.2018999,75523385.9697113,No,Universal Pictures
0.969383,Howard the Duck,Comedy,1986,73608037.2018999,75523385.9697113,No,Universal Pictures
0.969383,Howard the Duck,Science Fiction,1986,73608037.2018999,75523385.9697113,No,Universal Pictures
0.960984,Big Trouble in Little China,Adventure,1986,49735160.271554,21883470.5194837,No,Twentieth Century Fox Film Corporation|TAFT Entertainment Pictures
0.960984,Big Trouble in Little China,Fantasy,1986,49735160.271554,21883470.5194837,No,Twentieth Century Fox Film Corporation|TAFT Entertainment Pictures
0.960984,Big Trouble in Little China,Action,1986,49735160.271554,21883470.5194837,No,Twentieth Century Fox Film Corporation|TAFT Entertainment Pictures
0.960984,Big Trouble in Little China,Comedy,1986,49735160.271554,21883470.5194837,No,Twentieth Century Fox Film Corporation|TAFT Entertainment Pictures
0.91418,The Color of Money,Drama,1986,27453808.4698978,104033983.04031,No,Silver Screen Partners|Touchstone Pictures
0.8893059999999999,The Name of the Rose,Drama,1986,39788128.2172432,153582174.918559,No,Zweites Deutsches Fernsehen (ZDF)|Les Films Ariane|RAI Radiotelevisione Italiana|Cristaldifilm
0.8893059999999999,The Name of the Rose,Thriller,1986,39788128.2172432,153582174.918559,No,Zweites Deutsches Fernsehen (ZDF)|Les Films Ariane|RAI Radiotelevisione Italiana|Cristaldifilm
0.8893059999999999,The Name of the Rose,Mystery,1986,39788128.2172432,153582174.918559,No,Zweites Deutsches Fernsehen (ZDF)|Les Films Ariane|RAI Radiotelevisione Italiana|Cristaldifilm
0.8284549999999999,Labyrinth,Adventure,1986,49735160.271554,25324978.4895432,No,"Lucasfilm|TriStar Pictures|Jim Henson Company, The|Henson Associates (HA)"
0.8284549999999999,Labyrinth,Family,1986,49735160.271554,25324978.4895432,No,"Lucasfilm|TriStar Pictures|Jim Henson Company, The|Henson Associates (HA)"
0.8284549999999999,Labyrinth,Fantasy,1986,49735160.271554,25324978.4895432,No,"Lucasfilm|TriStar Pictures|Jim Henson Company, The|Henson Associates (HA)"
0.772494,"The Karate Kid, Part II",Adventure,1986,224.802924427424,228988593.738343,No,Columbia Pictures Corporation|Delphi V Productions
0.772494,"The Karate Kid, Part II",Drama,1986,224.802924427424,228988593.738343,No,Columbia Pictures Corporation|Delphi V Productions
0.772494,"The Karate Kid, Part II",Action,1986,224.802924427424,228988593.738343,No,Columbia Pictures Corporation|Delphi V Productions
0.772494,"The Karate Kid, Part II",Romance,1986,224.802924427424,228988593.738343,No,Columbia Pictures Corporation|Delphi V Productions
0.772494,"The Karate Kid, Part II",Family,1986,224.802924427424,228988593.738343,No,Columbia Pictures Corporation|Delphi V Productions
0.719299,Raw Deal,Action,1986,16909954.4923283,32247201.6512073,No,De Laurentiis Entertainment Group|Famous Films (II)|International Film Corporation
0.719299,Raw Deal,Crime,1986,16909954.4923283,32247201.6512073,No,De Laurentiis Entertainment Group|Famous Films (II)|International Film Corporation
0.719299,Raw Deal,Thriller,1986,16909954.4923283,32247201.6512073,No,De Laurentiis Entertainment Group|Famous Films (II)|International Film Corporation
0.680643,Crocodile Dundee,Adventure,1986,9947032.05431079,652930158.903837,No,Paramount Pictures
0.680643,Crocodile Dundee,Comedy,1986,9947032.05431079,652930158.903837,No,Paramount Pictures
0.669137,Heartbreak Ridge,Action,1986,29841096.1629324,84995433.3175839,No,Malpaso Productions|Jay Weston Productions
0.669137,Heartbreak Ridge,Comedy,1986,29841096.1629324,84995433.3175839,No,Malpaso Productions|Jay Weston Productions
0.669137,Heartbreak Ridge,Drama,1986,29841096.1629324,84995433.3175839,No,Malpaso Productions|Jay Weston Productions
0.669137,Heartbreak Ridge,War,1986,29841096.1629324,84995433.3175839,No,Malpaso Productions|Jay Weston Productions
0.642842,The Golden Child,Action,1986,49735160.271554,158790319.548405,No,Paramount Pictures
0.642842,The Golden Child,Adventure,1986,49735160.271554,158790319.548405,No,Paramount Pictures
0.642842,The Golden Child,Comedy,1986,49735160.271554,158790319.548405,No,Paramount Pictures
0.582226,Poltergeist II: The Other Side,Thriller,1986,37798721.806381,81559028.1749683,No,Metro-Goldwyn-Mayer (MGM)
0.582226,Poltergeist II: The Other Side,Horror,1986,37798721.806381,81559028.1749683,No,Metro-Goldwyn-Mayer (MGM)
0.566943,The Money Pit,Comedy,1986,19894064.1086216,109416658.294581,No,Universal Pictures
0.566943,The Money Pit,Romance,1986,19894064.1086216,109416658.294581,No,Universal Pictures
0.5571550000000001,Little Shop of Horrors,Horror,1986,49735160.271554,77086305.4236192,No,"Geffen Company, The|Warner Bros."
0.5571550000000001,Little Shop of Horrors,Comedy,1986,49735160.271554,77086305.4236192,No,"Geffen Company, The|Warner Bros."
0.5571550000000001,Little Shop of Horrors,Music,1986,49735160.271554,77086305.4236192,No,"Geffen Company, The|Warner Bros."
0.546365,The Mission,Adventure,1986,48740457.0661229,34253645.3385721,No,Goldcrest Films International|AMLF|Warner Bros.|Enigma Productions|Kingsmere Productions Ltd.
0.546365,The Mission,Drama,1986,48740457.0661229,34253645.3385721,No,Goldcrest Films International|AMLF|Warner Bros.|Enigma Productions|Kingsmere Productions Ltd.
0.546365,The Mission,Action,1986,48740457.0661229,34253645.3385721,No,Goldcrest Films International|AMLF|Warner Bros.|Enigma Productions|Kingsmere Productions Ltd.
0.546365,The Mission,History,1986,48740457.0661229,34253645.3385721,No,Goldcrest Films International|AMLF|Warner Bros.|Enigma Productions|Kingsmere Productions Ltd.
0.5447569999999999,Hoosiers,Drama,1986,17904657.6977594,56911991.6444931,No,Orion Pictures|De Haven Productions
0.5447569999999999,Hoosiers,Family,1986,17904657.6977594,56911991.6444931,No,Orion Pictures|De Haven Productions
0.5413020000000001,Friday the 13th Part VI: Jason Lives,Horror,1986,5968219.23258648,38737835.0284734,No,Paramount Pictures
0.5413020000000001,Friday the 13th Part VI: Jason Lives,Mystery,1986,5968219.23258648,38737835.0284734,No,Paramount Pictures
0.5413020000000001,Friday the 13th Part VI: Jason Lives,Thriller,1986,5968219.23258648,38737835.0284734,No,Paramount Pictures
0.524096,From Beyond,Horror,1986,8952328.84887972,2508641.48409718,No,Empire Pictures|Taryn Prov
0.524096,From Beyond,Science Fiction,1986,8952328.84887972,2508641.48409718,No,Empire Pictures|Taryn Prov
0.524096,From Beyond,Fantasy,1986,8952328.84887972,2508641.48409718,No,Empire Pictures|Taryn Prov
0.5166850000000001,Critters,Comedy,1986,3978812.82172432,26194975.7541094,No,New Line Cinema|Smart Egg Pictures|Sho Films
0.5166850000000001,Critters,Horror,1986,3978812.82172432,26194975.7541094,No,New Line Cinema|Smart Egg Pictures|Sho Films
0.5166850000000001,Critters,Science Fiction,1986,3978812.82172432,26194975.7541094,No,New Line Cinema|Smart Egg Pictures|Sho Films
0.5069020000000001,Sid & Nancy,Drama,1986,7957625.64344864,5623102.97664934,No,Zenith Entertainment|Initial Pictures|U.K. Productions Entity
0.5069020000000001,Sid & Nancy,Music,1986,7957625.64344864,5623102.97664934,No,Zenith Entertainment|Initial Pictures|U.K. Productions Entity
0.5069020000000001,Sid & Nancy,Romance,1986,7957625.64344864,5623102.97664934,No,Zenith Entertainment|Initial Pictures|U.K. Productions Entity
0.476819,Hannah and Her Sisters,Comedy,1986,12732201.0295178,79743448.1386616,No,Orion Pictures
0.476819,Hannah and Her Sisters,Drama,1986,12732201.0295178,79743448.1386616,No,Orion Pictures
0.461807,King Kong Lives,Action,1986,19894064.1086216,9372531.27098202,No,
0.461807,King Kong Lives,Horror,1986,19894064.1086216,9372531.27098202,No,
0.437451,Down and Out in Beverly Hills,Comedy,1986,27851689.7520702,123610225.548952,No,Touchstone Pictures|Silver Screen Partners II
0.425424,Maximum Overdrive,Action,1986,19894064.1086216,14788576.8283888,No,De Laurentiis
0.425424,Maximum Overdrive,Drama,1986,19894064.1086216,14788576.8283888,No,De Laurentiis
0.425424,Maximum Overdrive,Horror,1986,19894064.1086216,14788576.8283888,No,De Laurentiis
0.425424,Maximum Overdrive,Science Fiction,1986,19894064.1086216,14788576.8283888,No,De Laurentiis
0.400218,A Room with a View,Drama,1986,5968219.23258648,41711175.9878646,No,Goldcrest Films International|National Film Finance Corporation (NFFC)|Curzon Film Distributors
0.400218,A Room with a View,Romance,1986,5968219.23258648,41711175.9878646,No,Goldcrest Films International|National Film Finance Corporation (NFFC)|Curzon Film Distributors
0.389778,Peggy Sue Got Married,Comedy,1986,35809315.3955189,82327289.1850894,No,American Zoetrope|TriStar Pictures
0.389778,Peggy Sue Got Married,Drama,1986,35809315.3955189,82327289.1850894,No,American Zoetrope|TriStar Pictures
0.389778,Peggy Sue Got Married,Fantasy,1986,35809315.3955189,82327289.1850894,No,American Zoetrope|TriStar Pictures
